route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
45409,296.0.4,5500019,U of U (Union Building),,0,1186527,236891,1,1
45409,296.0.4,5500035,U of U (Union Building),,0,1186528,236891,1,1
45409,296.0.4,5500014,U of U (Union Building),,0,1186526,236891,1,1
45409,296.0.4,5500036,U of U (Union Building),,0,1186523,236891,1,1
45409,296.0.4,5500006,U of U (Union Building),,0,1186525,236891,1,1
45409,296.0.4,5500037,U of U (Union Building),,0,1186530,236891,1,1
45409,296.0.4,5499998,U of U (Union Building),,0,1186529,236891,1,1
45409,296.0.4,5500038,U of U (Union Building),,0,1186522,236891,1,1
45409,296.0.4,5500010,U of U (Union Building),,0,1186524,236891,1,1
45409,296.0.4,5500039,U of U (Union Building),,0,1186527,236891,1,1
45409,296.0.4,5500018,U of U (Union Building),,0,1186528,236891,1,1
45409,296.0.4,5500040,U of U (Union Building),,0,1186526,236891,1,1
45409,296.0.4,5500016,U of U (Union Building),,0,1186523,236891,1,1
45409,296.0.4,5500041,U of U (Union Building),,0,1186525,236891,1,1
45409,296.10.4,5500066,U of U (Union Building),,0,1189027,236891,1,1
45409,296.0.4,5500002,U of U (Union Building),,0,1186530,236891,1,1
45409,296.0.4,5500042,U of U (Union Building),,0,1186529,236891,1,1
45409,296.0.4,5499996,U of U (Union Building),,0,1186522,236891,1,1
45409,296.0.4,5500043,U of U (Union Building),,0,1186524,236891,1,1
45409,296.0.4,5500008,U of U (Union Building),,0,1186527,236891,1,1
45409,296.0.4,5500044,U of U (Union Building),,0,1186528,236891,1,1
45409,296.0.4,5500023,U of U (Union Building),,0,1186526,236891,1,1
45409,296.0.4,5500045,U of U (Union Building),,0,1186523,236891,1,1
45409,296.0.4,5500013,U of U (Union Building),,0,1186525,236891,1,1
45409,296.0.4,5500057,U of U (Union Building),,0,1186521,236891,1,1
45409,296.0.4,5500004,U of U (Union Building),,0,1186529,236891,1,1
45409,296.0.4,5500046,U of U (Union Building),,0,1186522,236891,1,1
45409,296.0.4,5499999,U of U (Union Building),,0,1186524,236891,1,1
45409,296.0.4,5500047,U of U (Union Building),,0,1186527,236891,1,1
45409,296.0.4,5500009,U of U (Union Building),,0,1186528,236891,1,1
45409,296.0.4,5500048,U of U (Union Building),,0,1186526,236891,1,1
45409,296.0.4,5500022,U of U (Union Building),,0,1186523,236891,1,1
45409,296.0.4,5500049,U of U (Union Building),,0,1186525,236891,1,1
45409,296.0.4,5500058,U of U (Union Building),,0,1186521,236891,1,1
45409,296.0.4,5500050,U of U (Union Building),,0,1186522,236891,1,1
45409,296.0.4,5500001,U of U (Union Building),,0,1186520,236891,1,1
45409,296.0.4,5500052,U of U (Union Building),,0,1186523,236891,1,1
45409,296.0.4,5500059,U of U (Union Building),,0,1186521,236891,1,1
45409,296.0.4,5500053,U of U (Union Building),,0,1186522,236891,1,1
45409,296.0.4,5500060,U of U (Union Building),,0,1186520,236891,1,1
45409,296.0.4,5500054,U of U (Union Building),,0,1186523,236891,1,1
45409,296.0.4,5500061,U of U (Union Building),,0,1186521,236891,1,1
45409,296.0.4,5500055,U of U (Union Building),,0,1186522,236891,1,1
45409,296.0.4,5500062,U of U (Union Building),,0,1186520,236891,1,1
45409,296.0.4,5500126,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500095,Poplar Grove (Orange St),,1,1186530,236892,1,1
45409,296.0.4,5500127,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500094,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500075,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500096,Poplar Grove (Orange St),,1,1186525,236892,1,1
45409,296.0.4,5500088,Poplar Grove (Orange St),,1,1186530,236892,1,1
45409,296.0.4,5500097,Poplar Grove (Orange St),,1,1186529,236892,1,1
45409,296.0.4,5500082,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500098,Poplar Grove (Orange St),,1,1186524,236892,1,1
45409,296.0.4,5500091,Poplar Grove (Orange St),,1,1186527,236892,1,1
45409,296.0.4,5500099,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500084,Poplar Grove (Orange St),,1,1186526,236892,1,1
45409,296.0.4,5500100,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500073,Poplar Grove (Orange St),,1,1186525,236892,1,1
45409,296.0.4,5500101,Poplar Grove (Orange St),,1,1186530,236892,1,1
45409,296.0.4,5500067,Poplar Grove (Orange St),,1,1186529,236892,1,1
45409,296.0.4,5500102,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500083,Poplar Grove (Orange St),,1,1186524,236892,1,1
45409,296.0.4,5500103,Poplar Grove (Orange St),,1,1186527,236892,1,1
45409,296.0.4,5500090,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500104,Poplar Grove (Orange St),,1,1186526,236892,1,1
45409,296.0.4,5500087,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500105,Poplar Grove (Orange St),,1,1186525,236892,1,1
45409,296.0.4,5500077,Poplar Grove (Orange St),,1,1186530,236892,1,1
45409,296.0.4,5500106,Poplar Grove (Orange St),,1,1186529,236892,1,1
45409,296.0.4,5500070,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500107,Poplar Grove (Orange St),,1,1186524,236892,1,1
45409,296.0.4,5500079,Poplar Grove (Orange St),,1,1186527,236892,1,1
45409,296.0.4,5500108,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500092,Poplar Grove (Orange St),,1,1186526,236892,1,1
45409,296.0.4,5500109,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500085,Poplar Grove (Orange St),,1,1186525,236892,1,1
45409,296.0.4,5500110,Poplar Grove (Orange St),,1,1186530,236892,1,1
45409,296.0.4,5500072,Poplar Grove (Orange St),,1,1186529,236892,1,1
45409,296.0.4,5500111,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500069,Poplar Grove (Orange St),,1,1186524,236892,1,1
45409,296.0.4,5500112,Poplar Grove (Orange St),,1,1186527,236892,1,1
45409,296.0.4,5500080,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500113,Poplar Grove (Orange St),,1,1186526,236892,1,1
45409,296.10.4,5500134,Poplar Grove (Orange St),,1,1189029,236892,1,1
45409,296.0.4,5500093,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.10.4,5500135,Poplar Grove (Orange St),,1,1189030,236892,1,1
45409,296.0.4,5500114,Poplar Grove (Orange St),,1,1186525,236892,1,1
45409,296.0.4,5500128,Poplar Grove (Orange St),,1,1186530,236892,1,1
45409,296.0.4,5500115,Poplar Grove (Orange St),,1,1186529,236892,1,1
45409,296.0.4,5500078,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500116,Poplar Grove (Orange St),,1,1186524,236892,1,1
45409,296.0.4,5500071,Poplar Grove (Orange St),,1,1186527,236892,1,1
45409,296.0.4,5500117,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500081,Poplar Grove (Orange St),,1,1186526,236892,1,1
45409,296.0.4,5500118,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500089,Poplar Grove (Orange St),,1,1186525,236892,1,1
45409,296.0.4,5500129,Poplar Grove (Orange St),,1,1186521,236892,1,1
45409,296.0.4,5500086,Poplar Grove (Orange St),,1,1186529,236892,1,1
45409,296.0.4,5500119,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500074,Poplar Grove (Orange St),,1,1186524,236892,1,1
45409,296.0.4,5500120,Poplar Grove (Orange St),,1,1186527,236892,1,1
45409,296.0.4,5500068,Poplar Grove (Orange St),,1,1186528,236892,1,1
45409,296.0.4,5500121,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500130,Poplar Grove (Orange St),,1,1186521,236892,1,1
45409,296.0.4,5500122,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500076,Poplar Grove (Orange St),,1,1186520,236892,1,1
45409,296.0.4,5500123,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500131,Poplar Grove (Orange St),,1,1186521,236892,1,1
45409,296.0.4,5500124,Poplar Grove (Orange St),,1,1186522,236892,1,1
45409,296.0.4,5500132,Poplar Grove (Orange St),,1,1186520,236892,1,1
45409,296.0.4,5500125,Poplar Grove (Orange St),,1,1186523,236892,1,1
45409,296.0.4,5500133,Poplar Grove (Orange St),,1,1186521,236892,1,1
2003,296.0.4,5500366,University Hospital,,0,1186560,236893,1,1
2003,296.0.4,5500367,University Hospital,,0,1186559,236893,1,1
2003,296.0.4,5500365,University Hospital,,0,1186558,236893,1,1
2003,296.0.4,5500361,University Hospital,,0,1186567,236893,1,1
2003,296.0.4,5500362,University Hospital,,0,1186566,236893,1,1
2003,296.0.4,5500368,University Hospital,,0,1186564,236893,1,1
2003,296.0.4,5500360,University Hospital,,0,1186552,236893,1,1
2003,296.0.4,5500369,University Hospital,,0,1186572,236893,1,1
2003,296.0.4,5500363,University Hospital,,0,1186562,236893,1,1
2003,296.10.4,5500399,University Hospital,,0,1189019,236893,1,1
2003,296.0.4,5500370,University Hospital,,0,1186555,236893,1,1
2003,296.10.4,5500400,University Hospital,,0,1189021,236893,1,1
2003,296.0.4,5500350,University Hospital,,0,1186561,236893,1,1
2003,296.0.4,5500371,University Hospital,,0,1186571,236893,1,1
2003,296.10.4,5500401,University Hospital,,0,1189024,236893,1,1
2003,296.0.4,5500341,University Hospital,,0,1186560,236893,1,1
2003,296.10.4,5500402,University Hospital,,0,1189025,236893,1,1
2003,296.0.4,5500372,University Hospital,,0,1186570,236893,1,1
2003,296.10.4,5500403,University Hospital,,0,1189019,236893,1,1
2003,296.0.4,5500332,University Hospital,,0,1186559,236893,1,1
2003,296.10.4,5500404,University Hospital,,0,1189021,236893,1,1
2003,296.0.4,5500373,University Hospital,,0,1186569,236893,1,1
2003,296.0.4,5500342,University Hospital,,0,1186558,236893,1,1
2003,296.10.4,5500405,University Hospital,,0,1189024,236893,1,1
2003,296.0.4,5500374,University Hospital,,0,1186568,236893,1,1
2003,296.0.4,5500333,University Hospital,,0,1186557,236893,1,1
2003,296.10.4,5500406,University Hospital,,0,1189025,236893,1,1
2003,296.0.4,5500375,University Hospital,,0,1186567,236893,1,1
2003,296.0.4,5500343,University Hospital,,0,1186565,236893,1,1
2003,296.0.4,5500376,University Hospital,,0,1186566,236893,1,1
2003,296.0.4,5500334,University Hospital,,0,1186564,236893,1,1
2003,296.0.4,5500377,University Hospital,,0,1186552,236893,1,1
2003,296.0.4,5500344,University Hospital,,0,1186572,236893,1,1
2003,296.0.4,5500378,University Hospital,,0,1186562,236893,1,1
2003,296.0.4,5500335,University Hospital,,0,1186555,236893,1,1
2003,296.0.4,5500379,University Hospital,,0,1186561,236893,1,1
2003,296.0.4,5500345,University Hospital,,0,1186571,236893,1,1
2003,296.0.4,5500380,University Hospital,,0,1186560,236893,1,1
2003,296.0.4,5500336,University Hospital,,0,1186570,236893,1,1
2003,296.0.4,5500381,University Hospital,,0,1186559,236893,1,1
2003,296.0.4,5500346,University Hospital,,0,1186569,236893,1,1
2003,296.0.4,5500382,University Hospital,,0,1186558,236893,1,1
2003,296.0.4,5500337,University Hospital,,0,1186568,236893,1,1
2003,296.0.4,5500383,University Hospital,,0,1186557,236893,1,1
2003,296.0.4,5500347,University Hospital,,0,1186567,236893,1,1
2003,296.10.4,5500407,University Hospital,,0,1189026,236893,1,1
2003,296.0.4,5500384,University Hospital,,0,1186565,236893,1,1
2003,296.0.4,5500338,University Hospital,,0,1186566,236893,1,1
2003,296.10.4,5500408,University Hospital,,0,1189028,236893,1,1
2003,296.0.4,5500385,University Hospital,,0,1186564,236893,1,1
2003,296.0.4,5500348,University Hospital,,0,1186552,236893,1,1
2003,296.0.4,5500386,University Hospital,,0,1186563,236893,1,1
2003,296.0.4,5500339,University Hospital,,0,1186572,236893,1,1
2003,296.0.4,5500387,University Hospital,,0,1186562,236893,1,1
2003,296.0.4,5500349,University Hospital,,0,1186555,236893,1,1
2003,296.10.4,5500409,University Hospital,,0,1189026,236893,1,1
2003,296.0.4,5500388,University Hospital,,0,1186561,236893,1,1
2003,296.10.4,5500410,University Hospital,,0,1189028,236893,1,1
2003,296.0.4,5500340,University Hospital,,0,1186571,236893,1,1
2003,296.0.4,5500389,University Hospital,,0,1186560,236893,1,1
2003,296.0.4,5500353,University Hospital,,0,1186570,236893,1,1
2003,296.0.4,5500390,University Hospital,,0,1186559,236893,1,1
2003,296.0.4,5500351,University Hospital,,0,1186569,236893,1,1
2003,296.0.4,5500391,University Hospital,,0,1186558,236893,1,1
2003,296.0.4,5500354,University Hospital,,0,1186568,236893,1,1
2003,296.0.4,5500392,University Hospital,,0,1186557,236893,1,1
2003,296.0.4,5500352,University Hospital,,0,1186567,236893,1,1
2003,296.0.4,5500393,University Hospital,,0,1186556,236893,1,1
2003,296.0.4,5500355,University Hospital,,0,1186566,236893,1,1
2003,296.0.4,5500394,University Hospital,,0,1186552,236893,1,1
2003,296.0.4,5500356,University Hospital,,0,1186562,236893,1,1
2003,296.0.4,5500395,University Hospital,,0,1186555,236893,1,1
2003,296.0.4,5500357,University Hospital,,0,1186574,236893,1,1
2003,296.0.4,5500396,University Hospital,,0,1186554,236893,1,1
2003,296.0.4,5500358,University Hospital,,0,1186569,236893,1,1
2003,296.0.4,5500397,University Hospital,,0,1186553,236893,1,1
2003,296.0.4,5500359,University Hospital,,0,1186556,236893,1,1
2003,296.0.4,5500398,University Hospital,,0,1186552,236893,1,1
2003,296.0.4,5500364,University Hospital,,0,1186573,236893,1,1
2003,296.0.4,5500444,Salt Lake Central Station,,1,1186560,236895,1,1
2003,296.0.4,5500445,Salt Lake Central Station,,1,1186559,236895,1,1
2003,296.0.4,5500442,Salt Lake Central Station,,1,1186558,236895,1,1
2003,296.0.4,5500439,Salt Lake Central Station,,1,1186567,236895,1,1
2003,296.0.4,5500441,Salt Lake Central Station,,1,1186566,236895,1,1
2003,296.0.4,5500446,Salt Lake Central Station,,1,1186564,236895,1,1
2003,296.0.4,5500438,Salt Lake Central Station,,1,1186552,236895,1,1
2003,296.0.4,5500447,Salt Lake Central Station,,1,1186572,236895,1,1
2003,296.0.4,5500440,Salt Lake Central Station,,1,1186562,236895,1,1
2003,296.10.4,5500478,Salt Lake Central Station,,1,1189019,236895,1,1
2003,296.0.4,5500448,Salt Lake Central Station,,1,1186555,236895,1,1
2003,296.10.4,5500479,Salt Lake Central Station,,1,1189021,236895,1,1
2003,296.0.4,5500429,Salt Lake Central Station,,1,1186561,236895,1,1
2003,296.0.4,5500449,Salt Lake Central Station,,1,1186571,236895,1,1
2003,296.10.4,5500480,Salt Lake Central Station,,1,1189024,236895,1,1
2003,296.0.4,5500428,Salt Lake Central Station,,1,1186560,236895,1,1
2003,296.10.4,5500481,Salt Lake Central Station,,1,1189025,236895,1,1
2003,296.0.4,5500450,Salt Lake Central Station,,1,1186570,236895,1,1
2003,296.10.4,5500482,Salt Lake Central Station,,1,1189019,236895,1,1
2003,296.0.4,5500419,Salt Lake Central Station,,1,1186559,236895,1,1
2003,296.10.4,5500483,Salt Lake Central Station,,1,1189021,236895,1,1
2003,296.0.4,5500451,Salt Lake Central Station,,1,1186569,236895,1,1
2003,296.0.4,5500427,Salt Lake Central Station,,1,1186558,236895,1,1
2003,296.10.4,5500484,Salt Lake Central Station,,1,1189024,236895,1,1
2003,296.0.4,5500452,Salt Lake Central Station,,1,1186568,236895,1,1
2003,296.0.4,5500418,Salt Lake Central Station,,1,1186557,236895,1,1
2003,296.10.4,5500485,Salt Lake Central Station,,1,1189025,236895,1,1
2003,296.0.4,5500453,Salt Lake Central Station,,1,1186567,236895,1,1
2003,296.0.4,5500426,Salt Lake Central Station,,1,1186565,236895,1,1
2003,296.0.4,5500454,Salt Lake Central Station,,1,1186566,236895,1,1
2003,296.0.4,5500417,Salt Lake Central Station,,1,1186564,236895,1,1
2003,296.0.4,5500455,Salt Lake Central Station,,1,1186552,236895,1,1
2003,296.0.4,5500425,Salt Lake Central Station,,1,1186572,236895,1,1
2003,296.0.4,5500456,Salt Lake Central Station,,1,1186562,236895,1,1
2003,296.0.4,5500416,Salt Lake Central Station,,1,1186555,236895,1,1
2003,296.0.4,5500457,Salt Lake Central Station,,1,1186561,236895,1,1
2003,296.0.4,5500424,Salt Lake Central Station,,1,1186571,236895,1,1
2003,296.0.4,5500458,Salt Lake Central Station,,1,1186560,236895,1,1
2003,296.0.4,5500415,Salt Lake Central Station,,1,1186570,236895,1,1
2003,296.0.4,5500459,Salt Lake Central Station,,1,1186559,236895,1,1
2003,296.0.4,5500423,Salt Lake Central Station,,1,1186569,236895,1,1
2003,296.0.4,5500460,Salt Lake Central Station,,1,1186558,236895,1,1
2003,296.0.4,5500414,Salt Lake Central Station,,1,1186568,236895,1,1
2003,296.0.4,5500461,Salt Lake Central Station,,1,1186557,236895,1,1
2003,296.0.4,5500422,Salt Lake Central Station,,1,1186567,236895,1,1
2003,296.10.4,5500486,Salt Lake Central Station,,1,1189026,236895,1,1
2003,296.0.4,5500462,Salt Lake Central Station,,1,1186565,236895,1,1
2003,296.0.4,5500413,Salt Lake Central Station,,1,1186566,236895,1,1
2003,296.10.4,5500487,Salt Lake Central Station,,1,1189028,236895,1,1
2003,296.0.4,5500463,Salt Lake Central Station,,1,1186564,236895,1,1
2003,296.0.4,5500421,Salt Lake Central Station,,1,1186552,236895,1,1
2003,296.0.4,5500464,Salt Lake Central Station,,1,1186563,236895,1,1
2003,296.0.4,5500412,Salt Lake Central Station,,1,1186572,236895,1,1
2003,296.0.4,5500465,Salt Lake Central Station,,1,1186562,236895,1,1
2003,296.0.4,5500420,Salt Lake Central Station,,1,1186555,236895,1,1
2003,296.10.4,5500488,Salt Lake Central Station,,1,1189026,236895,1,1
2003,296.0.4,5500466,Salt Lake Central Station,,1,1186561,236895,1,1
2003,296.10.4,5500489,Salt Lake Central Station,,1,1189028,236895,1,1
2003,296.0.4,5500411,Salt Lake Central Station,,1,1186571,236895,1,1
2003,296.0.4,5500467,Salt Lake Central Station,,1,1186560,236895,1,1
2003,296.0.4,5500437,Salt Lake Central Station,,1,1186570,236895,1,1
2003,296.0.4,5500468,Salt Lake Central Station,,1,1186559,236895,1,1
2003,296.0.4,5500435,Salt Lake Central Station,,1,1186569,236895,1,1
2003,296.0.4,5500469,Salt Lake Central Station,,1,1186558,236895,1,1
2003,296.0.4,5500436,Salt Lake Central Station,,1,1186568,236895,1,1
2003,296.0.4,5500470,Salt Lake Central Station,,1,1186557,236895,1,1
2003,296.0.4,5500477,Salt Lake Central Station,,1,1186567,236895,1,1
2003,296.0.4,5500471,Salt Lake Central Station,,1,1186556,236895,1,1
2003,296.0.4,5500434,Salt Lake Central Station,,1,1186566,236895,1,1
2003,296.0.4,5500472,Salt Lake Central Station,,1,1186552,236895,1,1
2003,296.0.4,5500433,Salt Lake Central Station,,1,1186562,236895,1,1
2003,296.0.4,5500473,Salt Lake Central Station,,1,1186555,236895,1,1
2003,296.0.4,5500432,Salt Lake Central Station,,1,1186574,236895,1,1
2003,296.0.4,5500474,Salt Lake Central Station,,1,1186554,236895,1,1
2003,296.0.4,5500431,Salt Lake Central Station,,1,1186569,236895,1,1
2003,296.0.4,5500475,Salt Lake Central Station,,1,1186553,236895,1,1
2003,296.0.4,5500430,Salt Lake Central Station,,1,1186556,236895,1,1
2003,296.0.4,5500476,Salt Lake Central Station,,1,1186552,236895,1,1
2003,296.0.4,5500443,Salt Lake Central Station,,1,1186573,236895,1,1
87708,296.0.4,5500685,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500686,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500687,University Hospital,,0,1188817,236897,1,1
87708,296.0.4,5500688,University Hospital,,0,1188818,236897,1,1
87708,296.0.4,5500689,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500690,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500691,University Hospital,,0,1188819,236897,1,1
87708,296.0.4,5500692,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500693,University Hospital,,0,1188817,236897,1,1
87708,296.0.4,5500694,University Hospital,,0,1188821,236897,1,1
87708,296.0.4,5500695,University Hospital,,0,1188818,236897,1,1
87708,296.0.4,5500696,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500697,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500698,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500699,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500700,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500701,University Hospital,,0,1188819,236897,1,1
87708,296.0.4,5500702,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500703,University Hospital,,0,1188817,236897,1,1
87708,296.0.4,5500704,University Hospital,,0,1188821,236897,1,1
87708,296.0.4,5500705,University Hospital,,0,1188818,236897,1,1
87708,296.0.4,5500706,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500707,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500708,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500709,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500710,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500711,University Hospital,,0,1188819,236897,1,1
87708,296.0.4,5500712,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500713,University Hospital,,0,1188817,236897,1,1
87708,296.0.4,5500714,University Hospital,,0,1188821,236897,1,1
87708,296.0.4,5500715,University Hospital,,0,1188818,236897,1,1
87708,296.0.4,5500716,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500717,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500718,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500719,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500720,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500721,University Hospital,,0,1188819,236897,1,1
87708,296.0.4,5500722,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500723,University Hospital,,0,1188817,236897,1,1
87708,296.0.4,5500724,University Hospital,,0,1188821,236897,1,1
87708,296.0.4,5500725,University Hospital,,0,1188818,236897,1,1
87708,296.0.4,5500726,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500727,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500728,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500729,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500730,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500731,University Hospital,,0,1188819,236897,1,1
87708,296.0.4,5500732,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500733,University Hospital,,0,1188817,236897,1,1
87708,296.0.4,5500734,University Hospital,,0,1188821,236897,1,1
87708,296.0.4,5500735,University Hospital,,0,1188818,236897,1,1
87708,296.0.4,5500736,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500737,University Hospital,,0,1188815,236897,1,1
87708,296.0.4,5500738,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500739,University Hospital,,0,1188816,236897,1,1
87708,296.0.4,5500740,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500741,University Hospital,,0,1188819,236897,1,1
87708,296.0.4,5500742,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500743,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500744,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500745,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500746,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500747,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500748,University Hospital,,0,1188823,236897,1,1
87708,296.0.4,5500749,University Hospital,,0,1188824,236897,1,1
87708,296.0.4,5500750,University Hospital,,0,1188820,236897,1,1
87708,296.0.4,5500751,University Hospital,,0,1188822,236897,1,1
87708,296.0.4,5500752,Poplar Grove (Orange St),,1,1188815,236898,1,1
87708,296.0.4,5500753,Poplar Grove (Orange St),,1,1188816,236898,1,1
87708,296.0.4,5500754,Poplar Grove (Orange St),,1,1188817,236898,1,1
87708,296.0.4,5500755,Poplar Grove (Orange St),,1,1188818,236898,1,1
87708,296.0.4,5500756,Poplar Grove (Orange St),,1,1188815,236898,1,1
87708,296.0.4,5500757,Poplar Grove (Orange St),,1,1188823,236898,1,1
87708,296.0.4,5500758,Poplar Grove (Orange St),,1,1188816,236898,1,1
87708,296.0.4,5500759,Poplar Grove (Orange St),,1,1188819,236898,1,1
87708,296.0.4,5500760,Poplar Grove (Orange St),,1,1188820,236898,1,1
87708,296.0.4,5500761,Poplar Grove (Orange St),,1,1188817,236898,1,1
87708,296.0.4,5500762,Poplar Grove (Orange St),,1,1188821,236898,1,1
87708,296.0.4,5500763,Poplar Grove (Orange St),,1,1188818,236898,1,1
87708,296.0.4,5500764,Poplar Grove (Orange St),,1,1188822,236898,1,1
87708,296.0.4,5500765,Poplar Grove (Orange St),,1,1188815,236898,1,1
87708,296.0.4,5500766,Poplar Grove (Orange St),,1,1188823,236898,1,1
87708,296.0.4,5500767,Poplar Grove (Orange St),,1,1188816,236898,1,1
87708,296.0.4,5500768,Poplar Grove (Orange St),,1,1188824,236898,1,1
87708,296.0.4,5500769,Poplar Grove (Orange St),,1,1188819,236898,1,1
87708,296.0.4,5500770,Poplar Grove (Orange St),,1,1188820,236898,1,1
87708,296.0.4,5500771,Poplar Grove (Orange St),,1,1188817,236898,1,1
87708,296.0.4,5500772,Poplar Grove (Orange St),,1,1188821,236898,1,1
87708,296.0.4,5500773,Poplar Grove (Orange St),,1,1188818,236898,1,1
87708,296.0.4,5500774,Poplar Grove (Orange St),,1,1188822,236898,1,1
87708,296.0.4,5500775,Poplar Grove (Orange St),,1,1188815,236898,1,1
87708,296.0.4,5500776,Poplar Grove (Orange St),,1,1188823,236898,1,1
87708,296.0.4,5500777,Poplar Grove (Orange St),,1,1188816,236898,1,1
87708,296.0.4,5500778,Poplar Grove (Orange St),,1,1188824,236898,1,1
87708,296.0.4,5500779,Poplar Grove (Orange St),,1,1188819,236898,1,1
87708,296.0.4,5500780,Poplar Grove (Orange St),,1,1188820,236898,1,1
87708,296.0.4,5500781,Poplar Grove (Orange St),,1,1188817,236898,1,1
87708,296.0.4,5500782,Poplar Grove (Orange St),,1,1188821,236898,1,1
87708,296.0.4,5500783,Poplar Grove (Orange St),,1,1188818,236898,1,1
87708,296.0.4,5500784,Poplar Grove (Orange St),,1,1188822,236898,1,1
87708,296.0.4,5500785,Poplar Grove (Orange St),,1,1188815,236898,1,1
87708,296.0.4,5500786,Poplar Grove (Orange St),,1,1188823,236898,1,1
87708,296.0.4,5500787,Poplar Grove (Orange St),,1,1188816,236898,1,1
87708,296.0.4,5500788,Poplar Grove (Orange St),,1,1188824,236898,1,1
87708,296.0.4,5500789,Poplar Grove (Orange St),,1,1188819,236898,1,1
87708,296.0.4,5500790,Poplar Grove (Orange St),,1,1188820,236898,1,1
87708,296.0.4,5500791,Poplar Grove (Orange St),,1,1188817,236898,1,1
87708,296.0.4,5500792,Poplar Grove (Orange St),,1,1188821,236898,1,1
87708,296.0.4,5500793,Poplar Grove (Orange St),,1,1188818,236898,1,1
87708,296.0.4,5500794,Poplar Grove (Orange St),,1,1188822,236898,1,1
87708,296.0.4,5500795,Poplar Grove (Orange St),,1,1188815,236898,1,1
